created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2024-10-15T02:29:36+00:00,5592,,,,,3123.87,1.12,,,,,,
2024-10-15T02:29:41+00:00,5593,6.42,6.47,,,,,,,,,,
2024-10-15T02:29:43+00:00,5594,,,,,,,27.80,67.00,,,,
2024-10-15T02:29:45+00:00,5595,,,881.89,0.21,,,,,,,,
2024-10-15T02:29:47+00:00,5596,,,,,3107.32,1.15,,,,,,
2024-10-15T02:29:52+00:00,5597,6.49,6.37,,,,,,,,,,
2024-10-15T02:29:54+00:00,5598,,,,,,,27.80,67.00,,,,
2024-10-15T02:29:56+00:00,5599,,,881.89,0.21,,,,,,,,
2024-10-15T02:29:58+00:00,5600,,,,,3086.83,1.18,,,,,,
2024-10-15T02:30:03+00:00,5601,6.49,6.37,,,,,,,,,,
2024-10-15T02:30:05+00:00,5602,,,,,,,27.80,67.00,,,,
2024-10-15T02:30:07+00:00,5603,,,881.03,0.21,,,,,,,,
2024-10-15T02:30:09+00:00,5604,,,,,3099.10,1.16,,,,,,
2024-10-15T02:30:14+00:00,5605,6.54,6.29,,,,,,,,,,
2024-10-15T02:30:16+00:00,5606,,,,,,,27.80,67.00,,,,
2024-10-15T02:30:18+00:00,5607,,,881.89,0.21,,,,,,,,
2024-10-15T02:30:20+00:00,5608,,,,,3099.10,1.16,,,,,,
2024-10-15T02:30:25+00:00,5609,6.50,6.36,,,,,,,,,,
2024-10-15T02:30:27+00:00,5610,,,,,,,27.80,67.00,,,,
2024-10-15T02:30:29+00:00,5611,,,881.89,0.21,,,,,,,,
2024-10-15T02:30:31+00:00,5612,,,,,3082.75,1.18,,,,,,
2024-10-15T02:30:36+00:00,5613,6.44,6.43,,,,,,,,,,
2024-10-15T02:30:38+00:00,5614,,,,,,,27.80,67.00,,,,
2024-10-15T02:30:40+00:00,5615,,,882.76,0.21,,,,,,,,
2024-10-15T02:30:42+00:00,5616,,,,,3099.10,1.16,,,,,,
2024-10-15T02:30:48+00:00,5617,6.45,6.42,,,,,,,,,,
2024-10-15T02:30:50+00:00,5618,,,,,,,27.80,67.00,,,,
2024-10-15T02:30:54+00:00,5619,,,,,3070.58,1.20,,,,,,
2024-10-15T02:30:59+00:00,5620,6.47,6.40,,,,,,,,,,
2024-10-15T02:31:01+00:00,5621,,,,,,,27.80,67.00,,,,
2024-10-15T02:31:03+00:00,5622,,,881.89,0.21,,,,,,,,
2024-10-15T02:31:05+00:00,5623,,,,,3095.00,1.16,,,,,,
2024-10-15T02:31:10+00:00,5624,6.43,6.46,,,,,,,,,,
2024-10-15T02:31:12+00:00,5625,,,,,,,27.80,67.00,,,,
2024-10-15T02:31:14+00:00,5626,,,881.89,0.21,,,,,,,,
2024-10-15T02:31:16+00:00,5627,,,,,3082.75,1.18,,,,,,
2024-10-15T02:31:21+00:00,5628,6.44,6.43,,,,,,,,,,
2024-10-15T02:31:23+00:00,5629,,,,,,,27.80,67.00,,,,
2024-10-15T02:31:25+00:00,5630,,,881.03,0.21,,,,,,,,
2024-10-15T02:31:27+00:00,5631,,,,,3086.83,1.18,,,,,,
2024-10-15T02:31:32+00:00,5632,6.50,6.34,,,,,,,,,,
2024-10-15T02:31:34+00:00,5633,,,,,,,27.80,67.00,,,,
2024-10-15T02:31:36+00:00,5634,,,882.76,0.21,,,,,,,,
2024-10-15T02:31:38+00:00,5635,,,,,3082.75,1.18,,,,,,
2024-10-15T02:31:43+00:00,5636,6.40,6.50,,,,,,,,,,
2024-10-15T02:31:45+00:00,5637,,,,,,,27.80,67.00,,,,
2024-10-15T02:31:47+00:00,5638,,,881.89,0.21,,,,,,,,
2024-10-15T02:31:49+00:00,5639,,,,,3099.10,1.16,,,,,,
2024-10-15T02:31:55+00:00,5640,6.48,6.38,,,,,,,,,,
2024-10-15T02:31:56+00:00,5641,,,,,,,27.80,67.00,,,,
2024-10-15T02:31:58+00:00,5642,,,881.89,0.21,,,,,,,,
2024-10-15T02:32:00+00:00,5643,,,,,3086.83,1.18,,,,,,
2024-10-15T02:32:05+00:00,5644,6.48,6.38,,,,,,,,,,
2024-10-15T02:32:07+00:00,5645,,,,,,,27.80,67.00,,,,
2024-10-15T02:32:09+00:00,5646,,,882.76,0.21,,,,,,,,
2024-10-15T02:32:11+00:00,5647,,,,,3086.83,1.18,,,,,,
2024-10-15T02:32:16+00:00,5648,6.41,6.48,,,,,,,,,,
2024-10-15T02:32:18+00:00,5649,,,,,,,27.80,67.00,,,,
2024-10-15T02:32:21+00:00,5650,,,881.03,0.21,,,,,,,,
2024-10-15T02:32:22+00:00,5651,,,,,3111.45,1.14,,,,,,
2024-10-15T02:32:28+00:00,5652,6.49,6.37,,,,,,,,,,
2024-10-15T02:32:30+00:00,5653,,,,,,,27.80,67.00,,,,
2024-10-15T02:32:32+00:00,5654,,,881.89,0.21,,,,,,,,
2024-10-15T02:32:34+00:00,5655,,,,,3086.83,1.18,,,,,,
2024-10-15T02:32:39+00:00,5656,6.46,6.41,,,,,,,,,,
2024-10-15T02:32:41+00:00,5657,,,,,,,27.80,67.00,,,,
2024-10-15T02:32:43+00:00,5658,,,881.89,0.21,,,,,,,,
2024-10-15T02:32:45+00:00,5659,,,,,3090.91,1.17,,,,,,
2024-10-15T02:32:50+00:00,5660,6.46,6.41,,,,,,,,,,
2024-10-15T02:32:52+00:00,5661,,,,,,,27.80,67.00,,,,
2024-10-15T02:32:54+00:00,5662,,,881.89,0.21,,,,,,,,
2024-10-15T02:32:56+00:00,5663,,,,,3086.83,1.18,,,,,,
2024-10-15T02:33:01+00:00,5664,6.47,6.40,,,,,,,,,,
2024-10-15T02:33:03+00:00,5665,,,,,,,27.80,67.00,,,,
2024-10-15T02:33:05+00:00,5666,,,882.76,0.21,,,,,,,,
2024-10-15T02:33:07+00:00,5667,,,,,3090.91,1.17,,,,,,
2024-10-15T02:33:12+00:00,5668,6.47,6.39,,,,,,,,,,
2024-10-15T02:33:14+00:00,5669,,,,,,,27.80,67.00,,,,
2024-10-15T02:33:16+00:00,5670,,,881.89,0.21,,,,,,,,
2024-10-15T02:33:18+00:00,5671,,,,,3132.19,1.11,,,,,,
2024-10-15T02:33:23+00:00,5672,6.41,6.48,,,,,,,,,,
2024-10-15T02:33:25+00:00,5673,,,,,,,27.80,67.00,,,,
2024-10-15T02:33:27+00:00,5674,,,881.03,0.21,,,,,,,,
2024-10-15T02:33:29+00:00,5675,,,,,3099.10,1.16,,,,,,
2024-10-15T02:33:35+00:00,5676,6.49,6.37,,,,,,,,,,
2024-10-15T02:33:36+00:00,5677,,,,,,,27.80,67.00,,,,
2024-10-15T02:33:38+00:00,5678,,,882.76,0.21,,,,,,,,
2024-10-15T02:33:40+00:00,5679,,,,,3086.83,1.18,,,,,,
2024-10-15T02:33:45+00:00,5680,6.44,6.43,,,,,,,,,,
2024-10-15T02:33:47+00:00,5681,,,,,,,27.80,67.00,,,,
2024-10-15T02:33:49+00:00,5682,,,880.17,0.21,,,,,,,,
2024-10-15T02:33:51+00:00,5683,,,,,3099.10,1.16,,,,,,
2024-10-15T02:33:56+00:00,5684,6.42,6.47,,,,,,,,,,
2024-10-15T02:33:58+00:00,5685,,,,,,,27.80,67.00,,,,
2024-10-15T02:34:00+00:00,5686,,,881.89,0.21,,,,,,,,
2024-10-15T02:34:03+00:00,5687,,,,,3099.10,1.16,,,,,,
2024-10-15T02:34:08+00:00,5688,6.44,6.43,,,,,,,,,,
2024-10-15T02:34:10+00:00,5689,,,,,,,27.80,67.00,,,,
2024-10-15T02:34:12+00:00,5690,,,881.89,0.21,,,,,,,,
2024-10-15T02:34:14+00:00,5691,,,,,3086.83,1.18,,,,,,
2024-10-15T02:34:19+00:00,5692,6.47,6.39,,,,,,,,,,
2024-10-15T02:34:21+00:00,5693,,,,,,,27.80,67.00,,,,
2024-10-15T02:34:23+00:00,5694,,,881.89,0.21,,,,,,,,
2024-10-15T02:34:25+00:00,5695,,,,,3086.83,1.18,,,,,,
2024-10-15T02:34:30+00:00,5696,6.42,6.47,,,,,,,,,,
2024-10-15T02:34:32+00:00,5697,,,,,,,27.80,67.00,,,,
2024-10-15T02:34:34+00:00,5698,,,881.89,0.21,,,,,,,,
2024-10-15T02:34:36+00:00,5699,,,,,3062.50,1.21,,,,,,
2024-10-15T02:34:41+00:00,5700,6.50,6.36,,,,,,,,,,
2024-10-15T02:34:43+00:00,5701,,,,,,,27.80,67.00,,,,
2024-10-15T02:34:45+00:00,5702,,,881.89,0.21,,,,,,,,
2024-10-15T02:34:47+00:00,5703,,,,,3086.83,1.18,,,,,,
2024-10-15T02:34:52+00:00,5704,6.48,6.38,,,,,,,,,,
2024-10-15T02:34:54+00:00,5705,,,,,,,27.80,67.00,,,,
2024-10-15T02:34:56+00:00,5706,,,882.76,0.21,,,,,,,,
2024-10-15T02:34:58+00:00,5707,,,,,3090.91,1.17,,,,,,
2024-10-15T02:35:03+00:00,5708,6.40,6.50,,,,,,,,,,
2024-10-15T02:35:05+00:00,5709,,,,,,,27.80,67.00,,,,
2024-10-15T02:35:07+00:00,5710,,,881.89,0.21,,,,,,,,
2024-10-15T02:35:09+00:00,5711,,,,,3178.57,1.05,,,,,,
2024-10-15T02:35:15+00:00,5712,6.47,6.39,,,,,,,,,,
2024-10-15T02:35:16+00:00,5713,,,,,,,27.80,67.00,,,,
2024-10-15T02:35:18+00:00,5714,,,874.14,0.21,,,,,,,,
2024-10-15T02:35:20+00:00,5715,,,,,3086.83,1.18,,,,,,
2024-10-15T02:35:25+00:00,5716,6.47,6.40,,,,,,,,,,
2024-10-15T02:35:27+00:00,5717,,,,,,,27.80,67.00,,,,
2024-10-15T02:35:29+00:00,5718,,,882.76,0.21,,,,,,,,
2024-10-15T02:35:31+00:00,5719,,,,,3082.75,1.18,,,,,,
2024-10-15T02:35:36+00:00,5720,6.46,6.41,,,,,,,,,,
2024-10-15T02:35:38+00:00,5721,,,,,,,27.80,67.00,,,,
2024-10-15T02:35:40+00:00,5722,,,889.71,0.21,,,,,,,,
2024-10-15T02:35:43+00:00,5723,,,,,3082.75,1.18,,,,,,
2024-10-15T02:35:48+00:00,5724,6.41,6.48,,,,,,,,,,
2024-10-15T02:35:50+00:00,5725,,,,,,,27.80,67.00,,,,
2024-10-15T02:35:52+00:00,5726,,,881.89,0.21,,,,,,,,
2024-10-15T02:35:54+00:00,5727,,,,,3086.83,1.18,,,,,,
2024-10-15T02:35:59+00:00,5728,6.44,6.43,,,,,,,,,,
2024-10-15T02:36:01+00:00,5729,,,,,,,27.80,67.00,,,,
2024-10-15T02:36:03+00:00,5730,,,881.89,0.21,,,,,,,,
2024-10-15T02:36:05+00:00,5731,,,,,3082.75,1.18,,,,,,
2024-10-15T02:36:10+00:00,5732,6.41,6.48,,,,,,,,,,
2024-10-15T02:36:12+00:00,5733,,,,,,,27.80,67.00,,,,
2024-10-15T02:36:14+00:00,5734,,,881.89,0.21,,,,,,,,
2024-10-15T02:36:16+00:00,5735,,,,,3054.46,1.22,,,,,,
2024-10-15T02:36:21+00:00,5736,6.51,6.33,,,,,,,,,,
2024-10-15T02:36:23+00:00,5737,,,,,,,27.80,67.00,,,,
2024-10-15T02:36:25+00:00,5738,,,886.23,0.21,,,,,,,,
2024-10-15T02:36:27+00:00,5739,,,,,3090.91,1.17,,,,,,
2024-10-15T02:36:32+00:00,5740,6.47,6.40,,,,,,,,,,
2024-10-15T02:36:34+00:00,5741,,,,,,,27.80,67.00,,,,
2024-10-15T02:36:36+00:00,5742,,,881.89,0.21,,,,,,,,
2024-10-15T02:36:38+00:00,5743,,,,,3082.75,1.18,,,,,,
2024-10-15T02:36:43+00:00,5744,6.41,6.48,,,,,,,,,,
2024-10-15T02:36:45+00:00,5745,,,,,,,27.80,67.00,,,,
2024-10-15T02:36:47+00:00,5746,,,881.89,0.21,,,,,,,,
2024-10-15T02:36:49+00:00,5747,,,,,3090.91,1.17,,,,,,
2024-10-15T02:36:55+00:00,5748,6.47,6.40,,,,,,,,,,
2024-10-15T02:36:56+00:00,5749,,,,,,,27.80,67.00,,,,
2024-10-15T02:36:58+00:00,5750,,,881.89,0.21,,,,,,,,
2024-10-15T02:37:00+00:00,5751,,,,,3099.10,1.16,,,,,,
2024-10-15T02:37:05+00:00,5752,6.43,6.45,,,,,,,,,,
2024-10-15T02:37:07+00:00,5753,,,,,,,27.80,67.00,,,,
2024-10-15T02:37:09+00:00,5754,,,881.89,0.21,,,,,,,,
2024-10-15T02:37:11+00:00,5755,,,,,3086.83,1.18,,,,,,
2024-10-15T02:37:16+00:00,5756,6.40,6.49,,,,,,,,,,
2024-10-15T02:37:19+00:00,5757,,,,,,,27.80,67.00,,,,
2024-10-15T02:37:21+00:00,5758,,,881.89,0.21,,,,,,,,
2024-10-15T02:37:23+00:00,5759,,,,,3090.91,1.17,,,,,,
2024-10-15T02:37:28+00:00,5760,6.41,6.48,,,,,,,,,,
2024-10-15T02:37:30+00:00,5761,,,,,,,27.80,67.00,,,,
2024-10-15T02:37:32+00:00,5762,,,881.89,0.21,,,,,,,,
2024-10-15T02:37:34+00:00,5763,,,,,3082.75,1.18,,,,,,
2024-10-15T02:37:39+00:00,5764,6.48,6.38,,,,,,,,,,
2024-10-15T02:37:41+00:00,5765,,,,,,,27.80,67.00,,,,
2024-10-15T02:37:43+00:00,5766,,,882.76,0.21,,,,,,,,
2024-10-15T02:37:45+00:00,5767,,,,,3086.83,1.18,,,,,,
2024-10-15T02:37:50+00:00,5768,6.39,6.51,,,,,,,,,,
2024-10-15T02:37:52+00:00,5769,,,,,,,27.80,67.00,,,,
2024-10-15T02:37:54+00:00,5770,,,883.62,0.21,,,,,,,,
2024-10-15T02:37:56+00:00,5771,,,,,3115.58,1.14,,,,,,
2024-10-15T02:38:01+00:00,5772,6.40,6.49,,,,,,,,,,
2024-10-15T02:38:03+00:00,5773,,,,,,,27.80,67.00,,,,
2024-10-15T02:38:05+00:00,5774,,,882.76,0.21,,,,,,,,
2024-10-15T02:38:07+00:00,5775,,,,,3082.75,1.18,,,,,,
2024-10-15T02:38:12+00:00,5776,6.42,6.47,,,,,,,,,,
2024-10-15T02:38:14+00:00,5777,,,,,,,27.80,67.00,,,,
2024-10-15T02:38:16+00:00,5778,,,881.89,0.21,,,,,,,,
2024-10-15T02:38:18+00:00,5779,,,,,3074.63,1.19,,,,,,
2024-10-15T02:38:23+00:00,5780,6.46,6.41,,,,,,,,,,
2024-10-15T02:38:25+00:00,5781,,,,,,,27.80,67.00,,,,
2024-10-15T02:38:27+00:00,5782,,,884.49,0.21,,,,,,,,
2024-10-15T02:38:29+00:00,5783,,,,,3082.75,1.18,,,,,,
2024-10-15T02:38:35+00:00,5784,6.47,6.39,,,,,,,,,,
2024-10-15T02:38:36+00:00,5785,,,,,,,27.80,67.00,,,,
2024-10-15T02:38:38+00:00,5786,,,881.89,0.21,,,,,,,,
2024-10-15T02:38:40+00:00,5787,,,,,3099.10,1.16,,,,,,
2024-10-15T02:38:45+00:00,5788,6.50,6.36,,,,,,,,,,
2024-10-15T02:38:47+00:00,5789,,,,,,,27.80,67.00,,,,
2024-10-15T02:38:49+00:00,5790,,,881.89,0.21,,,,,,,,
2024-10-15T02:38:51+00:00,5791,,,,,3090.91,1.17,,,,,,
2024-10-15T02:38:56+00:00,5792,6.39,6.51,,,,,,,,,,
2024-10-15T02:38:59+00:00,5793,,,,,,,27.80,67.00,,,,
2024-10-15T02:39:01+00:00,5794,,,881.89,0.21,,,,,,,,
2024-10-15T02:39:03+00:00,5795,,,,,3082.75,1.18,,,,,,
2024-10-15T02:39:08+00:00,5796,6.39,6.51,,,,,,,,,,
2024-10-15T02:39:10+00:00,5797,,,,,,,27.80,67.00,,,,
2024-10-15T02:39:12+00:00,5798,,,881.89,0.21,,,,,,,,
2024-10-15T02:39:14+00:00,5799,,,,,3086.83,1.18,,,,,,
2024-10-15T02:39:19+00:00,5800,6.44,6.43,,,,,,,,,,
2024-10-15T02:39:21+00:00,5801,,,,,,,27.80,67.00,,,,
2024-10-15T02:39:23+00:00,5802,,,881.89,0.21,,,,,,,,
2024-10-15T02:39:25+00:00,5803,,,,,3090.91,1.17,,,,,,
2024-10-15T02:39:30+00:00,5804,6.40,6.50,,,,,,,,,,
2024-10-15T02:39:32+00:00,5805,,,,,,,27.80,67.00,,,,
2024-10-15T02:39:34+00:00,5806,,,883.62,0.21,,,,,,,,
2024-10-15T02:39:36+00:00,5807,,,,,3086.83,1.18,,,,,,
2024-10-15T02:39:42+00:00,5808,6.43,6.46,,,,,,,,,,
2024-10-15T02:39:43+00:00,5809,,,,,,,27.80,67.00,,,,
2024-10-15T02:39:45+00:00,5810,,,881.89,0.21,,,,,,,,
2024-10-15T02:39:47+00:00,5811,,,,,3078.69,1.19,,,,,,
2024-10-15T02:39:52+00:00,5812,6.40,6.49,,,,,,,,,,
2024-10-15T02:39:54+00:00,5813,,,,,,,27.80,67.00,,,,
2024-10-15T02:39:56+00:00,5814,,,881.89,0.21,,,,,,,,
2024-10-15T02:39:58+00:00,5815,,,,,3086.83,1.18,,,,,,
2024-10-15T02:40:03+00:00,5816,6.40,6.50,,,,,,,,,,
2024-10-15T02:40:05+00:00,5817,,,,,,,27.80,67.00,,,,
2024-10-15T02:40:07+00:00,5818,,,882.76,0.21,,,,,,,,
2024-10-15T02:40:09+00:00,5819,,,,,3099.10,1.16,,,,,,
2024-10-15T02:40:15+00:00,5820,6.41,6.48,,,,,,,,,,
2024-10-15T02:40:16+00:00,5821,,,,,,,27.80,67.00,,,,
2024-10-15T02:40:18+00:00,5822,,,884.49,0.21,,,,,,,,
2024-10-15T02:40:20+00:00,5823,,,,,3095.00,1.16,,,,,,
2024-10-15T02:40:25+00:00,5824,6.45,6.42,,,,,,,,,,
2024-10-15T02:40:28+00:00,5825,,,,,,,27.80,67.00,,,,
2024-10-15T02:40:29+00:00,5826,,,886.23,0.21,,,,,,,,
2024-10-15T02:40:31+00:00,5827,,,,,3090.91,1.17,,,,,,
2024-10-15T02:40:36+00:00,5828,6.38,6.53,,,,,,,,,,
2024-10-15T02:40:39+00:00,5829,,,,,,,27.80,67.00,,,,
2024-10-15T02:40:41+00:00,5830,,,883.62,0.21,,,,,,,,
2024-10-15T02:40:43+00:00,5831,,,,,3182.84,1.05,,,,,,
2024-10-15T02:40:48+00:00,5832,6.44,6.43,,,,,,,,,,
2024-10-15T02:40:50+00:00,5833,,,,,,,27.80,67.00,,,,
2024-10-15T02:40:52+00:00,5834,,,885.36,0.21,,,,,,,,
2024-10-15T02:40:54+00:00,5835,,,,,3086.83,1.18,,,,,,
2024-10-15T02:40:59+00:00,5836,6.44,6.43,,,,,,,,,,
2024-10-15T02:41:01+00:00,5837,,,,,,,27.80,67.00,,,,
2024-10-15T02:41:03+00:00,5838,,,883.62,0.21,,,,,,,,
2024-10-15T02:41:05+00:00,5839,,,,,3103.21,1.15,,,,,,
2024-10-15T02:41:10+00:00,5840,6.46,6.41,,,,,,,,,,
2024-10-15T02:41:12+00:00,5841,,,,,,,27.80,67.00,,,,
2024-10-15T02:41:14+00:00,5842,,,883.62,0.21,,,,,,,,
2024-10-15T02:41:16+00:00,5843,,,,,3099.10,1.16,,,,,,
2024-10-15T02:41:22+00:00,5844,6.35,6.57,,,,,,,,,,
2024-10-15T02:41:23+00:00,5845,,,,,,,27.80,67.00,,,,
2024-10-15T02:41:25+00:00,5846,,,884.49,0.21,,,,,,,,
2024-10-15T02:41:27+00:00,5847,,,,,3090.91,1.17,,,,,,
2024-10-15T02:41:32+00:00,5848,6.45,6.42,,,,,,,,,,
2024-10-15T02:41:34+00:00,5849,,,,,,,27.80,67.00,,,,
2024-10-15T02:41:36+00:00,5850,,,881.89,0.21,,,,,,,,
2024-10-15T02:41:38+00:00,5851,,,,,3082.75,1.18,,,,,,
2024-10-15T02:41:43+00:00,5852,6.40,6.50,,,,,,,,,,
2024-10-15T02:41:45+00:00,5853,,,,,,,27.80,67.00,,,,
2024-10-15T02:41:47+00:00,5854,,,881.89,0.21,,,,,,,,
2024-10-15T02:41:49+00:00,5855,,,,,3062.50,1.21,,,,,,
2024-10-15T02:41:55+00:00,5856,6.37,6.54,,,,,,,,,,
2024-10-15T02:41:56+00:00,5857,,,,,,,27.80,67.00,,,,
2024-10-15T02:41:58+00:00,5858,,,883.62,0.21,,,,,,,,
2024-10-15T02:42:00+00:00,5859,,,,,3086.83,1.18,,,,,,
2024-10-15T02:42:05+00:00,5860,6.43,6.45,,,,,,,,,,
2024-10-15T02:42:07+00:00,5861,,,,,,,27.80,67.00,,,,
2024-10-15T02:42:10+00:00,5862,,,882.76,0.21,,,,,,,,
2024-10-15T02:42:11+00:00,5863,,,,,3090.91,1.17,,,,,,
2024-10-15T02:42:16+00:00,5864,6.33,6.61,,,,,,,,,,
2024-10-15T02:42:19+00:00,5865,,,,,,,27.80,67.00,,,,
2024-10-15T02:42:21+00:00,5866,,,885.36,0.21,,,,,,,,
2024-10-15T02:42:23+00:00,5867,,,,,3095.00,1.16,,,,,,
2024-10-15T02:42:28+00:00,5868,6.54,6.30,,,,,,,,,,
2024-10-15T02:42:30+00:00,5869,,,,,,,27.80,67.00,,,,
2024-10-15T02:42:32+00:00,5870,,,883.62,0.21,,,,,,,,
2024-10-15T02:42:34+00:00,5871,,,,,3086.83,1.18,,,,,,
2024-10-15T02:42:39+00:00,5872,6.44,6.43,,,,,,,,,,
2024-10-15T02:42:41+00:00,5873,,,,,,,27.80,67.00,,,,
2024-10-15T02:42:43+00:00,5874,,,889.71,0.21,,,,,,,,
2024-10-15T02:42:45+00:00,5875,,,,,3090.91,1.17,,,,,,
2024-10-15T02:42:50+00:00,5876,6.40,6.50,,,,,,,,,,
2024-10-15T02:42:52+00:00,5877,,,,,,,27.80,67.00,,,,
2024-10-15T02:42:54+00:00,5878,,,882.76,0.21,,,,,,,,
2024-10-15T02:42:56+00:00,5879,,,,,3066.53,1.20,,,,,,
2024-10-15T02:43:01+00:00,5880,6.50,6.36,,,,,,,,,,
2024-10-15T02:43:03+00:00,5881,,,,,,,27.80,67.00,,,,
2024-10-15T02:43:05+00:00,5882,,,881.89,0.21,,,,,,,,
2024-10-15T02:43:07+00:00,5883,,,,,3090.91,1.17,,,,,,
2024-10-15T02:43:12+00:00,5884,6.54,6.29,,,,,,,,,,
2024-10-15T02:43:14+00:00,5885,,,,,,,27.80,67.00,,,,
2024-10-15T02:43:16+00:00,5886,,,883.62,0.21,,,,,,,,
2024-10-15T02:43:18+00:00,5887,,,,,3086.83,1.18,,,,,,
2024-10-15T02:43:23+00:00,5888,6.39,6.51,,,,,,,,,,
2024-10-15T02:43:25+00:00,5889,,,,,,,27.80,67.00,,,,
2024-10-15T02:43:27+00:00,5890,,,885.36,0.21,,,,,,,,
2024-10-15T02:43:29+00:00,5891,,,,,3123.87,1.12,,,,,,
2024-10-15T02:43:35+00:00,5892,6.42,6.47,,,,,,,,,,
2024-10-15T02:43:36+00:00,5893,,,,,,,27.80,67.00,,,,
2024-10-15T02:43:38+00:00,5894,,,882.76,0.21,,,,,,,,
2024-10-15T02:43:40+00:00,5895,,,,,3082.75,1.18,,,,,,
2024-10-15T02:43:45+00:00,5896,6.49,6.37,,,,,,,,,,
2024-10-15T02:43:48+00:00,5897,,,,,,,27.80,67.00,,,,
2024-10-15T02:43:50+00:00,5898,,,886.23,0.21,,,,,,,,
2024-10-15T02:43:51+00:00,5899,,,,,3082.75,1.18,,,,,,
2024-10-15T02:43:57+00:00,5900,6.45,6.42,,,,,,,,,,
2024-10-15T02:43:59+00:00,5901,,,,,,,27.80,67.00,,,,
2024-10-15T02:44:01+00:00,5902,,,881.89,0.21,,,,,,,,
2024-10-15T02:44:03+00:00,5903,,,,,3074.63,1.19,,,,,,
2024-10-15T02:44:08+00:00,5904,6.40,6.49,,,,,,,,,,
2024-10-15T02:44:10+00:00,5905,,,,,,,27.80,67.00,,,,
2024-10-15T02:44:12+00:00,5906,,,884.49,0.21,,,,,,,,
2024-10-15T02:44:14+00:00,5907,,,,,3082.75,1.18,,,,,,
2024-10-15T02:44:19+00:00,5908,6.50,6.36,,,,,,,,,,
2024-10-15T02:44:21+00:00,5909,,,,,,,27.80,67.00,,,,
2024-10-15T02:44:23+00:00,5910,,,885.36,0.21,,,,,,,,
2024-10-15T02:44:25+00:00,5911,,,,,3086.83,1.18,,,,,,
2024-10-15T02:44:30+00:00,5912,6.37,6.54,,,,,,,,,,
2024-10-15T02:44:32+00:00,5913,,,,,,,27.80,67.00,,,,
2024-10-15T02:44:34+00:00,5914,,,884.49,0.21,,,,,,,,
2024-10-15T02:44:36+00:00,5915,,,,,3078.69,1.19,,,,,,
2024-10-15T02:44:41+00:00,5916,6.39,6.51,,,,,,,,,,
2024-10-15T02:44:43+00:00,5917,,,,,,,27.80,67.00,,,,
2024-10-15T02:44:45+00:00,5918,,,881.89,0.21,,,,,,,,
2024-10-15T02:44:47+00:00,5919,,,,,3074.63,1.19,,,,,,
2024-10-15T02:44:52+00:00,5920,6.44,6.43,,,,,,,,,,
2024-10-15T02:44:54+00:00,5921,,,,,,,27.80,67.00,,,,
2024-10-15T02:44:56+00:00,5922,,,882.76,0.21,,,,,,,,
2024-10-15T02:44:58+00:00,5923,,,,,3099.10,1.16,,,,,,
2024-10-15T02:45:03+00:00,5924,6.38,6.53,,,,,,,,,,
2024-10-15T02:45:05+00:00,5925,,,,,,,27.80,67.00,,,,
2024-10-15T02:45:07+00:00,5926,,,882.76,0.21,,,,,,,,
2024-10-15T02:45:09+00:00,5927,,,,,3103.21,1.15,,,,,,
2024-10-15T02:45:15+00:00,5928,6.54,6.30,,,,,,,,,,
2024-10-15T02:45:16+00:00,5929,,,,,,,27.80,67.00,,,,
2024-10-15T02:45:18+00:00,5930,,,886.23,0.21,,,,,,,,
2024-10-15T02:45:20+00:00,5931,,,,,3090.91,1.17,,,,,,
2024-10-15T02:45:25+00:00,5932,6.45,6.42,,,,,,,,,,
2024-10-15T02:45:28+00:00,5933,,,,,,,27.80,67.00,,,,
2024-10-15T02:45:30+00:00,5934,,,887.10,0.21,,,,,,,,
2024-10-15T02:45:32+00:00,5935,,,,,3090.91,1.17,,,,,,
2024-10-15T02:45:37+00:00,5936,6.39,6.51,,,,,,,,,,
2024-10-15T02:45:39+00:00,5937,,,,,,,27.80,67.00,,,,
2024-10-15T02:45:41+00:00,5938,,,882.76,0.21,,,,,,,,
2024-10-15T02:45:43+00:00,5939,,,,,3090.91,1.17,,,,,,
2024-10-15T02:45:48+00:00,5940,6.34,6.58,,,,,,,,,,
2024-10-15T02:45:50+00:00,5941,,,,,,,27.80,67.00,,,,
2024-10-15T02:45:52+00:00,5942,,,886.23,0.21,,,,,,,,
2024-10-15T02:45:54+00:00,5943,,,,,3099.10,1.16,,,,,,
2024-10-15T02:45:59+00:00,5944,6.48,6.38,,,,,,,,,,
2024-10-15T02:46:01+00:00,5945,,,,,,,27.80,67.00,,,,
2024-10-15T02:46:03+00:00,5946,,,883.62,0.21,,,,,,,,
2024-10-15T02:46:05+00:00,5947,,,,,3095.00,1.16,,,,,,
2024-10-15T02:46:10+00:00,5948,6.39,6.51,,,,,,,,,,
2024-10-15T02:46:12+00:00,5949,,,,,,,27.80,67.00,,,,
2024-10-15T02:46:14+00:00,5950,,,886.23,0.21,,,,,,,,
2024-10-15T02:46:16+00:00,5951,,,,,3132.19,1.11,,,,,,
2024-10-15T02:46:21+00:00,5952,6.41,6.48,,,,,,,,,,
2024-10-15T02:46:23+00:00,5953,,,,,,,27.80,67.00,,,,
2024-10-15T02:46:25+00:00,5954,,,887.10,0.21,,,,,,,,
2024-10-15T02:46:27+00:00,5955,,,,,3099.10,1.16,,,,,,
